151 | 0 2 16 18 35 164
151 | 0 2 16 18 35 165
151 | 0 2 16 18 35 167
119 | 0 2 16 18 67 164
119 | 0 2 16 18 67 165
119 | 0 2 16 18 67 167
119 | 0 2 16 19 66 164
119 | 0 2 16 19 66 165
119 | 0 2 16 19 66 167
153 | 0 2 16 35 72 158
153 | 0 2 16 35 72 159
152 | 0 2 16 35 73 158
152 | 0 2 16 35 73 159
151 | 0 2 16 35 73 166
151 | 0 2 16 35 73 167
152 | 0 2 16 35 77 162
152 | 0 2 16 35 77 163
161 | 0 2 16 38 56 148
161 | 0 2 16 38 56 149
160 | 0 2 16 38 57 148
160 | 0 2 16 38 57 149
139 | 0 2 16 38 68 164
139 | 0 2 16 38 68 165
139 | 0 2 16 38 69 166
139 | 0 2 16 38 69 167
141 | 0 2 16 38 76 148
141 | 0 2 16 38 76 149
140 | 0 2 16 38 77 148
140 | 0 2 16 38 77 149
156 | 0 2 16 39 57 148
156 | 0 2 16 39 57 149
138 | 0 2 16 39 68 164
138 | 0 2 16 39 68 165
138 | 0 2 16 39 69 166
138 | 0 2 16 39 69 167
141 | 0 2 16 39 72 148
141 | 0 2 16 39 72 149
140 | 0 2 16 39 73 148
140 | 0 2 16 39 73 149
119 | 0 2 16 66 76 164
119 | 0 2 16 66 76 165
119 | 0 2 16 66 77 166
119 | 0 2 16 66 77 167
119 | 0 2 16 67 72 164
119 | 0 2 16 67 72 165
119 | 0 2 16 67 73 166
119 | 0 2 16 67 73 167
144 | 0 2 17 19 35 164
144 | 0 2 17 19 35 165
144 | 0 2 17 19 35 167
119 | 0 2 17 19 60 164
119 | 0 2 17 19 60 165
119 | 0 2 17 19 60 167
147 | 0 2 17 35 72 158
147 | 0 2 17 35 72 159
146 | 0 2 17 35 73 158
146 | 0 2 17 35 73 159
145 | 0 2 17 35 73 166
145 | 0 2 17 35 73 167
146 | 0 2 17 35 77 162
146 | 0 2 17 35 77 163
161 | 0 2 17 38 56 154
161 | 0 2 17 38 56 155
160 | 0 2 17 38 57 154
160 | 0 2 17 38 57 155
139 | 0 2 17 38 62 164
139 | 0 2 17 38 62 165
139 | 0 2 17 38 63 166
139 | 0 2 17 38 63 167
141 | 0 2 17 38 76 154
141 | 0 2 17 38 76 155
140 | 0 2 17 38 77 154
140 | 0 2 17 38 77 155
156 | 0 2 17 39 57 154
156 | 0 2 17 39 57 155
138 | 0 2 17 39 62 164
138 | 0 2 17 39 62 165
138 | 0 2 17 39 63 166
138 | 0 2 17 39 63 167
141 | 0 2 17 39 72 154
141 | 0 2 17 39 72 155
140 | 0 2 17 39 73 154
140 | 0 2 17 39 73 155
119 | 0 2 17 60 76 164
119 | 0 2 17 60 76 165
119 | 0 2 17 60 77 166
119 | 0 2 17 60 77 167
119 | 0 2 17 61 72 164
119 | 0 2 17 61 72 165
119 | 0 2 17 61 73 166
119 | 0 2 17 61 73 167
105 | 0 2 35 61 68 162
105 | 0 2 35 61 68 163
102 | 0 2 35 61 68 164
102 | 0 2 35 61 68 165
161 | 0 2 36 54 68 94
161 | 0 2 36 54 68 95
160 | 0 2 36 54 69 94
160 | 0 2 36 54 69 95
157 | 0 2 36 55 68 94
157 | 0 2 36 55 68 95
156 | 0 2 36 55 69 94
156 | 0 2 36 55 69 95
153 | 0 2 36 55 72 94
153 | 0 2 36 55 72 95
152 | 0 2 36 55 73 94
152 | 0 2 36 55 73 95
141 | 0 2 36 66 76 94
141 | 0 2 36 66 76 95
140 | 0 2 36 66 77 94
140 | 0 2 36 66 77 95
141 | 0 2 36 67 72 94
141 | 0 2 36 67 72 95
140 | 0 2 36 67 73 94
140 | 0 2 36 67 73 95
157 | 0 2 37 55 62 94
157 | 0 2 37 55 62 95
156 | 0 2 37 55 63 94
156 | 0 2 37 55 63 95
141 | 0 2 37 60 76 94
141 | 0 2 37 60 76 95
140 | 0 2 37 60 77 94
140 | 0 2 37 60 77 95
141 | 0 2 37 61 72 94
141 | 0 2 37 61 72 95
140 | 0 2 37 61 73 94
140 | 0 2 37 61 73 95
151 | 0 3 16 18 34 164
151 | 0 3 16 18 34 165
151 | 0 3 16 18 34 167
118 | 0 3 16 19 66 164
118 | 0 3 16 19 66 165
118 | 0 3 16 19 66 167
153 | 0 3 16 34 72 158
153 | 0 3 16 34 72 159
152 | 0 3 16 34 73 158
152 | 0 3 16 34 73 159
151 | 0 3 16 34 73 166
151 | 0 3 16 34 73 167
161 | 0 3 16 38 48 148
161 | 0 3 16 38 48 149
160 | 0 3 16 38 49 148
160 | 0 3 16 38 49 149
131 | 0 3 16 38 68 164
131 | 0 3 16 38 68 165
131 | 0 3 16 38 69 166
131 | 0 3 16 38 69 167
133 | 0 3 16 38 76 148
133 | 0 3 16 38 76 149
132 | 0 3 16 38 77 148
132 | 0 3 16 38 77 149
157 | 0 3 16 39 48 148
157 | 0 3 16 39 48 149
156 | 0 3 16 39 49 148
156 | 0 3 16 39 49 149
130 | 0 3 16 39 68 164
130 | 0 3 16 39 68 165
130 | 0 3 16 39 69 166
130 | 0 3 16 39 69 167
133 | 0 3 16 39 72 148
133 | 0 3 16 39 72 149
132 | 0 3 16 39 73 148
132 | 0 3 16 39 73 149
123 | 0 3 16 46 68 164
123 | 0 3 16 46 68 165
123 | 0 3 16 46 69 166
123 | 0 3 16 46 69 167
125 | 0 3 16 46 76 148
125 | 0 3 16 46 76 149
124 | 0 3 16 46 77 148
124 | 0 3 16 46 77 149
122 | 0 3 16 47 68 164
122 | 0 3 16 47 68 165
122 | 0 3 16 47 69 166
122 | 0 3 16 47 69 167
125 | 0 3 16 47 72 148
125 | 0 3 16 47 72 149
124 | 0 3 16 47 73 148
124 | 0 3 16 47 73 149
118 | 0 3 16 66 76 164
118 | 0 3 16 66 76 165
118 | 0 3 16 66 77 166
118 | 0 3 16 66 77 167
118 | 0 3 16 67 72 164
118 | 0 3 16 67 72 165
118 | 0 3 16 67 73 166
118 | 0 3 16 67 73 167
118 | 0 3 17 19 60 164
118 | 0 3 17 19 60 165
118 | 0 3 17 19 60 167
147 | 0 3 17 34 72 158
147 | 0 3 17 34 72 159
146 | 0 3 17 34 73 158
146 | 0 3 17 34 73 159
145 | 0 3 17 34 73 166
145 | 0 3 17 34 73 167
161 | 0 3 17 38 48 154
161 | 0 3 17 38 48 155
160 | 0 3 17 38 49 154
160 | 0 3 17 38 49 155
131 | 0 3 17 38 62 164
131 | 0 3 17 38 62 165
131 | 0 3 17 38 63 166
131 | 0 3 17 38 63 167
133 | 0 3 17 38 76 154
133 | 0 3 17 38 76 155
132 | 0 3 17 38 77 154
132 | 0 3 17 38 77 155
157 | 0 3 17 39 48 154
157 | 0 3 17 39 48 155
156 | 0 3 17 39 49 154
156 | 0 3 17 39 49 155
130 | 0 3 17 39 62 164
130 | 0 3 17 39 62 165
130 | 0 3 17 39 63 166
130 | 0 3 17 39 63 167
133 | 0 3 17 39 72 154
133 | 0 3 17 39 72 155
132 | 0 3 17 39 73 154
132 | 0 3 17 39 73 155
123 | 0 3 17 46 62 164
123 | 0 3 17 46 62 165
123 | 0 3 17 46 63 166
123 | 0 3 17 46 63 167
125 | 0 3 17 46 76 154
125 | 0 3 17 46 76 155
124 | 0 3 17 46 77 154
124 | 0 3 17 46 77 155
122 | 0 3 17 47 62 164
122 | 0 3 17 47 62 165
122 | 0 3 17 47 63 166
122 | 0 3 17 47 63 167
125 | 0 3 17 47 72 154
125 | 0 3 17 47 72 155
124 | 0 3 17 47 73 154
124 | 0 3 17 47 73 155
118 | 0 3 17 60 76 164
118 | 0 3 17 60 76 165
118 | 0 3 17 60 77 166
118 | 0 3 17 60 77 167
118 | 0 3 17 61 72 164
118 | 0 3 17 61 72 165
118 | 0 3 17 61 73 166
118 | 0 3 17 61 73 167
161 | 0 3 36 46 68 94
161 | 0 3 36 46 68 95
160 | 0 3 36 46 69 94
160 | 0 3 36 46 69 95
153 | 0 3 36 46 76 94
153 | 0 3 36 46 76 95
152 | 0 3 36 46 77 94
152 | 0 3 36 46 77 95
157 | 0 3 36 47 68 94
157 | 0 3 36 47 68 95
156 | 0 3 36 47 69 94
156 | 0 3 36 47 69 95
153 | 0 3 36 47 72 94
153 | 0 3 36 47 72 95
152 | 0 3 36 47 73 94
152 | 0 3 36 47 73 95
133 | 0 3 36 66 76 94
133 | 0 3 36 66 76 95
132 | 0 3 36 66 77 94
132 | 0 3 36 66 77 95
133 | 0 3 36 67 72 94
133 | 0 3 36 67 72 95
132 | 0 3 36 67 73 94
132 | 0 3 36 67 73 95
161 | 0 3 37 46 62 94
161 | 0 3 37 46 62 95
160 | 0 3 37 46 63 94
160 | 0 3 37 46 63 95
147 | 0 3 37 46 76 94
147 | 0 3 37 46 76 95
146 | 0 3 37 46 77 94
146 | 0 3 37 46 77 95
157 | 0 3 37 47 62 94
157 | 0 3 37 47 62 95
156 | 0 3 37 47 63 94
156 | 0 3 37 47 63 95
147 | 0 3 37 47 72 94
147 | 0 3 37 47 72 95
146 | 0 3 37 47 73 94
146 | 0 3 37 47 73 95
133 | 0 3 37 60 76 94
133 | 0 3 37 60 76 95
132 | 0 3 37 60 77 94
132 | 0 3 37 60 77 95
133 | 0 3 37 61 72 94
133 | 0 3 37 61 72 95
132 | 0 3 37 61 73 94
132 | 0 3 37 61 73 95
125 | 0 3 44 66 76 94
125 | 0 3 44 66 76 95
124 | 0 3 44 66 77 94
124 | 0 3 44 66 77 95
125 | 0 3 44 67 72 94
125 | 0 3 44 67 72 95
124 | 0 3 44 67 73 94
124 | 0 3 44 67 73 95
125 | 0 3 45 60 76 94
125 | 0 3 45 60 76 95
124 | 0 3 45 60 77 94
124 | 0 3 45 60 77 95
125 | 0 3 45 61 72 94
125 | 0 3 45 61 72 95
124 | 0 3 45 61 73 94
124 | 0 3 45 61 73 95
153 | 0 14 16 38 56 158
153 | 0 14 16 38 56 159
152 | 0 14 16 38 57 158
152 | 0 14 16 38 57 159
137 | 0 14 16 38 76 164
137 | 0 14 16 38 76 165
137 | 0 14 16 38 77 166
137 | 0 14 16 38 77 167
153 | 0 14 16 39 56 162
153 | 0 14 16 39 56 163
152 | 0 14 16 39 57 162
152 | 0 14 16 39 57 163
137 | 0 14 16 39 72 164
137 | 0 14 16 39 72 165
137 | 0 14 16 39 73 166
137 | 0 14 16 39 73 167
161 | 0 14 16 54 68 116
161 | 0 14 16 54 68 117
160 | 0 14 16 54 69 116
160 | 0 14 16 54 69 117
153 | 0 14 16 54 76 116
153 | 0 14 16 54 76 117
152 | 0 14 16 54 77 116
152 | 0 14 16 54 77 117
156 | 0 14 16 55 69 116
156 | 0 14 16 55 69 117
153 | 0 14 16 55 72 116
153 | 0 14 16 55 72 117
152 | 0 14 16 55 73 116
152 | 0 14 16 55 73 117
147 | 0 14 17 38 56 158
147 | 0 14 17 38 56 159
146 | 0 14 17 38 57 158
146 | 0 14 17 38 57 159
141 | 0 14 17 38 62 158
141 | 0 14 17 38 62 159
140 | 0 14 17 38 63 158
140 | 0 14 17 38 63 159
136 | 0 14 17 38 76 164
136 | 0 14 17 38 76 165
136 | 0 14 17 38 77 166
136 | 0 14 17 38 77 167
147 | 0 14 17 39 56 162
147 | 0 14 17 39 56 163
146 | 0 14 17 39 57 162
146 | 0 14 17 39 57 163
141 | 0 14 17 39 62 162
141 | 0 14 17 39 62 163
140 | 0 14 17 39 63 162
140 | 0 14 17 39 63 163
136 | 0 14 17 39 72 164
136 | 0 14 17 39 72 165
136 | 0 14 17 39 73 166
136 | 0 14 17 39 73 167
161 | 0 14 17 54 62 116
161 | 0 14 17 54 62 117
160 | 0 14 17 54 63 116
160 | 0 14 17 54 63 117
147 | 0 14 17 54 76 116
147 | 0 14 17 54 76 117
146 | 0 14 17 54 77 116
146 | 0 14 17 54 77 117
157 | 0 14 17 55 62 116
157 | 0 14 17 55 62 117
156 | 0 14 17 55 63 116
156 | 0 14 17 55 63 117
147 | 0 14 17 55 72 116
147 | 0 14 17 55 72 117
146 | 0 14 17 55 73 116
146 | 0 14 17 55 73 117
141 | 0 14 17 60 76 116
141 | 0 14 17 60 76 117
140 | 0 14 17 60 77 116
140 | 0 14 17 60 77 117
141 | 0 14 17 61 72 116
141 | 0 14 17 61 72 117
140 | 0 14 17 61 73 116
140 | 0 14 17 61 73 117
151 | 0 14 34 52 54 164
151 | 0 14 34 52 54 165
151 | 0 14 34 52 54 167
153 | 0 14 34 52 72 158
153 | 0 14 34 52 72 159
147 | 0 14 34 53 72 158
147 | 0 14 34 53 72 159
150 | 0 14 36 47 56 164
150 | 0 14 36 47 56 165
150 | 0 14 36 47 57 166
150 | 0 14 36 47 57 167
157 | 0 14 36 47 68 134
157 | 0 14 36 47 68 135
156 | 0 14 36 47 69 134
156 | 0 14 36 47 69 135
153 | 0 14 36 47 72 134
153 | 0 14 36 47 72 135
152 | 0 14 36 47 73 134
152 | 0 14 36 47 73 135
161 | 0 14 36 54 56 148
161 | 0 14 36 54 56 149
160 | 0 14 36 54 57 148
160 | 0 14 36 54 57 149
80 | 0 14 36 54 68 78
81 | 0 14 36 54 68 79
82 | 0 14 36 54 69 78
83 | 0 14 36 54 69 79
74 | 0 14 36 54 69 80
75 | 0 14 36 54 69 81
152 | 0 14 36 54 73 158
152 | 0 14 36 54 73 159
64 | 0 14 36 54 76 82
65 | 0 14 36 54 76 83
64 | 0 14 36 54 77 80
65 | 0 14 36 54 77 81
163 | 0 14 36 54 80 146
155 | 0 14 36 54 80 156
162 | 0 14 36 54 81 146
161 | 0 14 36 54 81 149
154 | 0 14 36 54 81 156
153 | 0 14 36 54 81 159
162 | 0 14 36 54 83 147
154 | 0 14 36 54 83 157
156 | 0 14 36 55 57 148
156 | 0 14 36 55 57 149
82 | 0 14 36 55 69 74
83 | 0 14 36 55 69 75
64 | 0 14 36 55 72 82
65 | 0 14 36 55 72 83
64 | 0 14 36 55 73 80
65 | 0 14 36 55 73 81
153 | 0 14 36 55 76 162
153 | 0 14 36 55 76 163
152 | 0 14 36 55 77 162
152 | 0 14 36 55 77 163
159 | 0 14 36 55 80 146
155 | 0 14 36 55 80 160
158 | 0 14 36 55 81 146
157 | 0 14 36 55 81 149
154 | 0 14 36 55 81 160
153 | 0 14 36 55 81 163
158 | 0 14 36 55 83 147
154 | 0 14 36 55 83 161
155 | 0 14 36 72 78 132
153 | 0 14 36 72 78 134
154 | 0 14 36 72 79 132
153 | 0 14 36 72 79 135
155 | 0 14 36 73 78 133
152 | 0 14 36 73 78 134
154 | 0 14 36 73 79 133
152 | 0 14 36 73 79 135
144 | 0 14 37 39 56 164
144 | 0 14 37 39 56 165
144 | 0 14 37 39 57 166
144 | 0 14 37 39 57 167
157 | 0 14 37 39 62 134
157 | 0 14 37 39 62 135
156 | 0 14 37 39 63 134
156 | 0 14 37 39 63 135
144 | 0 14 37 47 56 164
144 | 0 14 37 47 56 165
144 | 0 14 37 47 57 166
144 | 0 14 37 47 57 167
157 | 0 14 37 47 62 134
157 | 0 14 37 47 62 135
156 | 0 14 37 47 63 134
156 | 0 14 37 47 63 135
147 | 0 14 37 47 72 134
147 | 0 14 37 47 72 135
146 | 0 14 37 47 73 134
146 | 0 14 37 47 73 135
161 | 0 14 37 54 56 154
161 | 0 14 37 54 56 155
160 | 0 14 37 54 57 154
160 | 0 14 37 54 57 155
80 | 0 14 37 54 62 78
81 | 0 14 37 54 62 79
74 | 0 14 37 54 62 82
75 | 0 14 37 54 62 83
82 | 0 14 37 54 63 78
83 | 0 14 37 54 63 79
74 | 0 14 37 54 63 80
75 | 0 14 37 54 63 81
161 | 0 14 37 54 68 154
161 | 0 14 37 54 68 155
160 | 0 14 37 54 69 154
160 | 0 14 37 54 69 155
146 | 0 14 37 54 73 158
146 | 0 14 37 54 73 159
70 | 0 14 37 54 76 82
71 | 0 14 37 54 76 83
70 | 0 14 37 54 77 80
71 | 0 14 37 54 77 81
163 | 0 14 37 54 80 152
149 | 0 14 37 54 80 156
162 | 0 14 37 54 81 152
161 | 0 14 37 54 81 155
148 | 0 14 37 54 81 156
147 | 0 14 37 54 81 159
162 | 0 14 37 54 83 153
148 | 0 14 37 54 83 157
156 | 0 14 37 55 57 154
156 | 0 14 37 55 57 155
80 | 0 14 37 55 62 74
81 | 0 14 37 55 62 75
78 | 0 14 37 55 62 82
79 | 0 14 37 55 62 83
82 | 0 14 37 55 63 74
83 | 0 14 37 55 63 75
78 | 0 14 37 55 63 80
79 | 0 14 37 55 63 81
157 | 0 14 37 55 68 154
157 | 0 14 37 55 68 155
156 | 0 14 37 55 69 154
156 | 0 14 37 55 69 155
70 | 0 14 37 55 72 82
71 | 0 14 37 55 72 83
70 | 0 14 37 55 73 80
71 | 0 14 37 55 73 81
147 | 0 14 37 55 76 162
147 | 0 14 37 55 76 163
146 | 0 14 37 55 77 162
146 | 0 14 37 55 77 163
159 | 0 14 37 55 80 152
149 | 0 14 37 55 80 160
158 | 0 14 37 55 81 152
157 | 0 14 37 55 81 155
148 | 0 14 37 55 81 160
147 | 0 14 37 55 81 163
158 | 0 14 37 55 83 153
148 | 0 14 37 55 83 161
140 | 0 14 37 60 69 158
140 | 0 14 37 60 69 159
50 | 0 14 37 60 77 80
51 | 0 14 37 60 77 81
163 | 0 14 37 60 80 132
143 | 0 14 37 60 80 156
162 | 0 14 37 60 81 132
161 | 0 14 37 60 81 135
142 | 0 14 37 60 81 156
141 | 0 14 37 60 81 159
162 | 0 14 37 60 83 133
142 | 0 14 37 60 83 157
156 | 0 14 37 61 63 134
156 | 0 14 37 61 63 135
141 | 0 14 37 61 68 162
141 | 0 14 37 61 68 163
140 | 0 14 37 61 69 162
140 | 0 14 37 61 69 163
50 | 0 14 37 61 73 80
51 | 0 14 37 61 73 81
141 | 0 14 37 61 76 162
141 | 0 14 37 61 76 163
140 | 0 14 37 61 77 162
140 | 0 14 37 61 77 163
159 | 0 14 37 61 80 132
143 | 0 14 37 61 80 160
158 | 0 14 37 61 81 132
157 | 0 14 37 61 81 135
142 | 0 14 37 61 81 160
141 | 0 14 37 61 81 163
158 | 0 14 37 61 83 133
142 | 0 14 37 61 83 161
141 | 0 14 37 66 76 154
141 | 0 14 37 66 76 155
140 | 0 14 37 66 77 154
140 | 0 14 37 66 77 155
141 | 0 14 37 67 72 154
141 | 0 14 37 67 72 155
140 | 0 14 37 67 73 154
140 | 0 14 37 67 73 155
149 | 0 14 37 72 78 132
147 | 0 14 37 72 78 134
143 | 0 14 37 72 78 152
141 | 0 14 37 72 78 154
148 | 0 14 37 72 79 132
147 | 0 14 37 72 79 135
142 | 0 14 37 72 79 152
141 | 0 14 37 72 79 155
149 | 0 14 37 73 78 133
146 | 0 14 37 73 78 134
143 | 0 14 37 73 78 153
140 | 0 14 37 73 78 154
148 | 0 14 37 73 79 133
146 | 0 14 37 73 79 135
142 | 0 14 37 73 79 153
140 | 0 14 37 73 79 155
125 | 0 14 45 54 62 158
125 | 0 14 45 54 62 159
124 | 0 14 45 54 63 158
124 | 0 14 45 54 63 159
120 | 0 14 45 54 76 164
120 | 0 14 45 54 76 165
120 | 0 14 45 54 77 166
120 | 0 14 45 54 77 167
125 | 0 14 45 55 62 162
125 | 0 14 45 55 62 163
124 | 0 14 45 55 63 162
124 | 0 14 45 55 63 163
120 | 0 14 45 55 72 164
120 | 0 14 45 55 72 165
120 | 0 14 45 55 73 166
120 | 0 14 45 55 73 167
125 | 0 14 45 61 72 134
125 | 0 14 45 61 72 135
124 | 0 14 45 61 73 134
124 | 0 14 45 61 73 135
161 | 0 14 52 54 68 116
161 | 0 14 52 54 68 117
160 | 0 14 52 54 69 116
160 | 0 14 52 54 69 117
157 | 0 14 52 55 68 116
157 | 0 14 52 55 68 117
156 | 0 14 52 55 69 116
156 | 0 14 52 55 69 117
153 | 0 14 52 55 72 116
153 | 0 14 52 55 72 117
152 | 0 14 52 55 73 116
152 | 0 14 52 55 73 117
122 | 0 14 52 61 68 164
122 | 0 14 52 61 68 165
122 | 0 14 52 61 69 166
122 | 0 14 52 61 69 167
124 | 0 14 52 61 73 148
124 | 0 14 52 61 73 149
161 | 0 14 52 66 68 116
161 | 0 14 52 66 68 117
160 | 0 14 52 66 69 116
160 | 0 14 52 66 69 117
124 | 0 14 52 66 73 158
124 | 0 14 52 66 73 159
32 | 0 14 52 66 76 82
33 | 0 14 52 66 76 83
32 | 0 14 52 66 77 80
33 | 0 14 52 66 77 81
163 | 0 14 52 66 80 114
127 | 0 14 52 66 80 156
162 | 0 14 52 66 81 114
161 | 0 14 52 66 81 117
126 | 0 14 52 66 81 156
125 | 0 14 52 66 81 159
162 | 0 14 52 66 83 115
126 | 0 14 52 66 83 157
156 | 0 14 52 67 69 116
156 | 0 14 52 67 69 117
33 | 0 14 52 67 72 83
32 | 0 14 52 67 73 80
33 | 0 14 52 67 73 81
125 | 0 14 52 67 76 162
125 | 0 14 52 67 76 163
124 | 0 14 52 67 77 162
124 | 0 14 52 67 77 163
159 | 0 14 52 67 80 114
127 | 0 14 52 67 80 160
158 | 0 14 52 67 81 114
157 | 0 14 52 67 81 117
126 | 0 14 52 67 81 160
125 | 0 14 52 67 81 163
158 | 0 14 52 67 83 115
126 | 0 14 52 67 83 161
155 | 0 14 52 72 78 114
153 | 0 14 52 72 78 116
127 | 0 14 52 72 78 146
125 | 0 14 52 72 78 148
154 | 0 14 52 72 79 114
153 | 0 14 52 72 79 117
126 | 0 14 52 72 79 146
125 | 0 14 52 72 79 149
155 | 0 14 52 73 78 115
152 | 0 14 52 73 78 116
127 | 0 14 52 73 78 147
124 | 0 14 52 73 78 148
154 | 0 14 52 73 79 115
152 | 0 14 52 73 79 117
126 | 0 14 52 73 79 147
124 | 0 14 52 73 79 149
157 | 0 14 53 55 62 116
157 | 0 14 53 55 62 117
156 | 0 14 53 55 63 116
156 | 0 14 53 55 63 117
124 | 0 14 53 60 69 158
124 | 0 14 53 60 69 159
32 | 0 14 53 60 77 80
33 | 0 14 53 60 77 81
163 | 0 14 53 60 80 114
127 | 0 14 53 60 80 156
162 | 0 14 53 60 81 114
161 | 0 14 53 60 81 117
126 | 0 14 53 60 81 156
125 | 0 14 53 60 81 159
162 | 0 14 53 60 83 115
126 | 0 14 53 60 83 157
