108 | 0 12 15 45 86
108 | 0 12 15 45 87
105 | 0 12 15 48 86
105 | 0 12 15 48 87
104 | 0 12 15 49 86
104 | 0 12 15 49 87
105 | 0 12 28 48 110
105 | 0 12 28 48 111
104 | 0 12 28 49 110
104 | 0 12 28 49 111
103 | 0 12 28 49 118
103 | 0 12 28 49 119
104 | 0 12 28 53 114
104 | 0 12 28 53 115
112 | 0 12 30 39 100
112 | 0 12 30 39 101
56 | 0 12 30 44 54
57 | 0 12 30 44 55
50 | 0 12 30 44 58
51 | 0 12 30 44 59
59 | 0 12 30 45 55
50 | 0 12 30 45 56
51 | 0 12 30 45 57
115 | 0 12 30 56 98
114 | 0 12 30 57 98
113 | 0 12 30 57 101
114 | 0 12 30 59 99
108 | 0 12 31 33 100
108 | 0 12 31 33 101
108 | 0 12 31 39 100
108 | 0 12 31 39 101
56 | 0 12 31 44 50
57 | 0 12 31 44 51
54 | 0 12 31 44 58
55 | 0 12 31 44 59
58 | 0 12 31 45 50
59 | 0 12 31 45 51
54 | 0 12 31 45 56
55 | 0 12 31 45 57
40 | 0 12 31 48 58
41 | 0 12 31 48 59
40 | 0 12 31 49 56
41 | 0 12 31 49 57
105 | 0 12 31 52 114
105 | 0 12 31 52 115
104 | 0 12 31 53 114
104 | 0 12 31 53 115
111 | 0 12 31 56 98
107 | 0 12 31 56 112
110 | 0 12 31 57 98
109 | 0 12 31 57 101
106 | 0 12 31 57 112
105 | 0 12 31 57 115
110 | 0 12 31 59 99
106 | 0 12 31 59 113
90 | 0 12 37 44 116
90 | 0 12 37 44 117
90 | 0 12 37 45 118
90 | 0 12 37 45 119
93 | 0 12 37 48 100
93 | 0 12 37 48 101
92 | 0 12 37 49 100
92 | 0 12 37 49 101
113 | 0 12 42 44 86
113 | 0 12 42 44 87
112 | 0 12 42 45 86
112 | 0 12 42 45 87
92 | 0 12 42 49 110
92 | 0 12 42 49 111
26 | 0 12 42 52 58
27 | 0 12 42 52 59
26 | 0 12 42 53 56
27 | 0 12 42 53 57
115 | 0 12 42 56 84
95 | 0 12 42 56 108
114 | 0 12 42 57 84
113 | 0 12 42 57 87
94 | 0 12 42 57 108
93 | 0 12 42 57 111
114 | 0 12 42 59 85
94 | 0 12 42 59 109
108 | 0 12 43 45 86
108 | 0 12 43 45 87
27 | 0 12 43 48 59
26 | 0 12 43 49 56
